file_id,dataset,scenario,branch,llm_version,run_id,output_type,execution_status,forecast_length,expected_length,error_group,error_category,error,execution_log_file
Part2-Temperature-S3-Base-Grok43-Run1,Temperature,S3,Base,Grok43,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-Grok43-Run1.txt
Part2-Temperature-S3-Base-Grok43-Run2,Temperature,S3,Base,Grok43,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-Grok43-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-Grok43-Run2.txt
Part2-Temperature-S3-Base-Grok43-Run3,Temperature,S3,Base,Grok43,3,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-Grok43-Run3.txt
Part2-Temperature-S3-Base-KimiK26-Run1,Temperature,S3,Base,KimiK26,1,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-KimiK26-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-KimiK26-Run1.txt
Part2-Temperature-S3-Base-KimiK26-Run2,Temperature,S3,Base,KimiK26,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-KimiK26-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-KimiK26-Run2.txt
Part2-Temperature-S3-Base-KimiK26-Run3,Temperature,S3,Base,KimiK26,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-KimiK26-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-KimiK26-Run3.txt
Part2-Temperature-S3-ChalDL-ClaudeOpus47-Run1,Temperature,S3,ChalDL,ClaudeOpus47,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-ClaudeOpus47-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-ClaudeOpus47-Run1.txt
Part2-Temperature-S3-ChalDL-ClaudeOpus47-Run2,Temperature,S3,ChalDL,ClaudeOpus47,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-ClaudeOpus47-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-ClaudeOpus47-Run2.txt
Part2-Temperature-S3-ChalDL-ClaudeOpus47-Run3,Temperature,S3,ChalDL,ClaudeOpus47,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-ClaudeOpus47-Run3.txt
Part2-Temperature-S3-ChalDL-DeepSeekV4Pro-Run1,Temperature,S3,ChalDL,DeepSeekV4Pro,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S3-ChalDL-DeepSeekV4Pro-Run2,Temperature,S3,ChalDL,DeepSeekV4Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S3-ChalDL-DeepSeekV4Pro-Run3,Temperature,S3,ChalDL,DeepSeekV4Pro,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-DeepSeekV4Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-DeepSeekV4Pro-Run3.txt
Part2-Temperature-S3-ChalDL-GPT55-Run1,Temperature,S3,ChalDL,GPT55,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-GPT55-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-GPT55-Run1.txt
Part2-Temperature-S3-ChalDL-GPT55-Run2,Temperature,S3,ChalDL,GPT55,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-GPT55-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-GPT55-Run2.txt
Part2-Temperature-S3-ChalDL-GPT55-Run3,Temperature,S3,ChalDL,GPT55,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-GPT55-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-GPT55-Run3.txt
Part2-Temperature-S3-ChalDL-Gemini31Pro-Run1,Temperature,S3,ChalDL,Gemini31Pro,1,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-Gemini31Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-Gemini31Pro-Run1.txt
Part2-Temperature-S3-ChalDL-Gemini31Pro-Run2,Temperature,S3,ChalDL,Gemini31Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-Gemini31Pro-Run2.txt
Part2-Temperature-S3-ChalDL-Gemini31Pro-Run3,Temperature,S3,ChalDL,Gemini31Pro,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-Gemini31Pro-Run3.txt
Part2-Temperature-S3-ChalDL-Grok43-Run1,Temperature,S3,ChalDL,Grok43,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-Grok43-Run1.txt
Part2-Temperature-S3-ChalDL-Grok43-Run2,Temperature,S3,ChalDL,Grok43,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-Grok43-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-Grok43-Run2.txt
Part2-Temperature-S3-ChalDL-Grok43-Run3,Temperature,S3,ChalDL,Grok43,3,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-Grok43-Run3.txt
Part2-Temperature-S3-ChalDL-KimiK26-Run1,Temperature,S3,ChalDL,KimiK26,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-KimiK26-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-KimiK26-Run1.txt
Part2-Temperature-S3-ChalDL-KimiK26-Run2,Temperature,S3,ChalDL,KimiK26,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-KimiK26-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-KimiK26-Run2.txt
Part2-Temperature-S3-ChalDL-KimiK26-Run3,Temperature,S3,ChalDL,KimiK26,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalDL-KimiK26-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalDL-KimiK26-Run3.txt
Part2-Temperature-S3-ChalML-ClaudeOpus47-Run3,Temperature,S3,ChalML,ClaudeOpus47,3,SCRIPT,FAIL,5068.0,730,code issue,SCRIPT_MODEL_WARNING_OUTPUT,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalML-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-ClaudeOpus47-Run3.txt
Part2-Temperature-S3-ChalML-DeepSeekV4Pro-Run1,Temperature,S3,ChalML,DeepSeekV4Pro,1,SCRIPT,FAIL,731.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 731",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S3-ChalML-DeepSeekV4Pro-Run2,Temperature,S3,ChalML,DeepSeekV4Pro,2,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalML-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S3-ChalML-DeepSeekV4Pro-Run3,Temperature,S3,ChalML,DeepSeekV4Pro,3,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalML-DeepSeekV4Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-DeepSeekV4Pro-Run3.txt
Part2-Temperature-S3-ChalML-Gemini31Pro-Run1,Temperature,S3,ChalML,Gemini31Pro,1,SCRIPT,FAIL,5110.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 5110",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-Gemini31Pro-Run1.txt
Part2-Temperature-S3-ChalML-Gemini31Pro-Run2,Temperature,S3,ChalML,Gemini31Pro,2,SCRIPT,FAIL,5110.0,730,code issue,SCRIPT_MODEL_WARNING_OUTPUT,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalML-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-Gemini31Pro-Run2.txt
Part2-Temperature-S3-ChalML-Gemini31Pro-Run3,Temperature,S3,ChalML,Gemini31Pro,3,SCRIPT,FAIL,5110.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 5110",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-Gemini31Pro-Run3.txt
Part2-Temperature-S3-ChalML-Grok43-Run1,Temperature,S3,ChalML,Grok43,1,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalML-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-Grok43-Run1.txt
Part2-Temperature-S3-ChalML-KimiK26-Run1,Temperature,S3,ChalML,KimiK26,1,SCRIPT,FAIL,,730,code issue,SCRIPT_SYNTAX_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-ChalML-KimiK26-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-KimiK26-Run1.txt
Part2-Temperature-S3-ChalML-KimiK26-Run2,Temperature,S3,ChalML,KimiK26,2,SCRIPT,FAIL,5110.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 5110",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-KimiK26-Run2.txt
Part2-Temperature-S3-ChalML-KimiK26-Run3,Temperature,S3,ChalML,KimiK26,3,SCRIPT,FAIL,5110.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 5110",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-ChalML-KimiK26-Run3.txt
Part2-Temperature-S4-Base-ClaudeOpus47-Run1,Temperature,S4,Base,ClaudeOpus47,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-ClaudeOpus47-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-ClaudeOpus47-Run1.txt
Part2-Temperature-S4-Base-ClaudeOpus47-Run2,Temperature,S4,Base,ClaudeOpus47,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-ClaudeOpus47-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-ClaudeOpus47-Run2.txt
Part2-Temperature-S4-Base-ClaudeOpus47-Run3,Temperature,S4,Base,ClaudeOpus47,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-ClaudeOpus47-Run3.txt
Part2-Temperature-S4-Base-DeepSeekV4Pro-Run1,Temperature,S4,Base,DeepSeekV4Pro,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S4-Base-DeepSeekV4Pro-Run2,Temperature,S4,Base,DeepSeekV4Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S4-Base-DeepSeekV4Pro-Run3,Temperature,S4,Base,DeepSeekV4Pro,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-DeepSeekV4Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-DeepSeekV4Pro-Run3.txt
Part2-Temperature-S4-Base-GPT55-Run1,Temperature,S4,Base,GPT55,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-GPT55-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-GPT55-Run1.txt
Part2-Temperature-S4-Base-GPT55-Run2,Temperature,S4,Base,GPT55,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-GPT55-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-GPT55-Run2.txt
Part2-Temperature-S4-Base-GPT55-Run3,Temperature,S4,Base,GPT55,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-GPT55-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-GPT55-Run3.txt
Part2-Temperature-S4-Base-Gemini31Pro-Run1,Temperature,S4,Base,Gemini31Pro,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-Gemini31Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-Gemini31Pro-Run1.txt
Part2-Temperature-S4-Base-Gemini31Pro-Run2,Temperature,S4,Base,Gemini31Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-Gemini31Pro-Run2.txt
Part2-Temperature-S4-Base-Gemini31Pro-Run3,Temperature,S4,Base,Gemini31Pro,3,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-Gemini31Pro-Run3.txt
Part2-Temperature-S4-Base-Grok43-Run1,Temperature,S4,Base,Grok43,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-Grok43-Run1.txt
Part2-Temperature-S4-Base-Grok43-Run2,Temperature,S4,Base,Grok43,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-Grok43-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-Grok43-Run2.txt
Part2-Temperature-S4-Base-Grok43-Run3,Temperature,S4,Base,Grok43,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-Grok43-Run3.txt
Part2-Temperature-S4-Base-KimiK26-Run1,Temperature,S4,Base,KimiK26,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-KimiK26-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-KimiK26-Run1.txt
Part2-Temperature-S4-Base-KimiK26-Run2,Temperature,S4,Base,KimiK26,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-KimiK26-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-KimiK26-Run2.txt
Part2-Temperature-S4-Base-KimiK26-Run3,Temperature,S4,Base,KimiK26,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-Base-KimiK26-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-Base-KimiK26-Run3.txt
Part2-Temperature-S4-ChalDL-ClaudeOpus47-Run3,Temperature,S4,ChalDL,ClaudeOpus47,3,SCRIPT,FAIL,,730,model/output issue,NO_FORECAST_LIST_FOUND,no Python forecast list found,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalDL-ClaudeOpus47-Run3.txt
Part2-Temperature-S4-ChalDL-DeepSeekV4Pro-Run1,Temperature,S4,ChalDL,DeepSeekV4Pro,1,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-ChalDL-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalDL-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S4-ChalDL-DeepSeekV4Pro-Run2,Temperature,S4,ChalDL,DeepSeekV4Pro,2,SCRIPT,FAIL,729.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 729",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalDL-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S4-ChalDL-DeepSeekV4Pro-Run3,Temperature,S4,ChalDL,DeepSeekV4Pro,3,SCRIPT,FAIL,729.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 729",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalDL-DeepSeekV4Pro-Run3.txt
Part2-Temperature-S4-ChalDL-Gemini31Pro-Run2,Temperature,S4,ChalDL,Gemini31Pro,2,SCRIPT,FAIL,731.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 731",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalDL-Gemini31Pro-Run2.txt
Part2-Temperature-S4-ChalDL-Grok43-Run3,Temperature,S4,ChalDL,Grok43,3,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-ChalDL-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalDL-Grok43-Run3.txt
Part2-Temperature-S4-ChalDL-KimiK26-Run1,Temperature,S4,ChalDL,KimiK26,1,SCRIPT,FAIL,729.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 729",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalDL-KimiK26-Run1.txt
Part2-Temperature-S4-ChalDL-KimiK26-Run2,Temperature,S4,ChalDL,KimiK26,2,SCRIPT,FAIL,731.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 731",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalDL-KimiK26-Run2.txt
Part2-Temperature-S4-ChalDL-KimiK26-Run3,Temperature,S4,ChalDL,KimiK26,3,SCRIPT,FAIL,731.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 731",results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalDL-KimiK26-Run3.txt
Part2-Temperature-S4-ChalML-DeepSeekV4Pro-Run1,Temperature,S4,ChalML,DeepSeekV4Pro,1,SCRIPT,FAIL,729.0,730,model/output issue,FORECAST_NUMPY_WRAPPED,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-ChalML-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalML-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S4-ChalML-Gemini31Pro-Run2,Temperature,S4,ChalML,Gemini31Pro,2,SCRIPT,FAIL,729.0,730,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S4-ChalML-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S4-ChalML-Gemini31Pro-Run2.txt
